更新时间,#genre#
河南卫视,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002221/index.m3u8$订阅源
河南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8$订阅源
河南卫视,http://116.22.255.89:9999/udp/239.77.1.229:5146$订阅源|1920x1080
河南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226320/index.m3u8$订阅源
河南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226480/index.m3u8$订阅源
河南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8$订阅源
河南卫视,http://221.205.129.229:9999/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
河南卫视,http://221.205.129.74:9999/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
河南卫视,http://139.196.151.191:2051/rtp/239.45.0.3:5140$上海电信组播源
河南卫视,http://120.55.49.231:3095/rtp/233.50.201.144:5140$浙江电信组播源
河南卫视,http://115.230.188.101:9999/rtp/233.50.201.144:5140$浙江电信组播源|1920x1080
河南卫视,http://115.207.183.14:8881/rtp/233.50.201.144:5140$浙江电信组播源|1920x1080
河南卫视,http://120.55.49.231:3095/rtp/233.50.201.44:5140$浙江电信组播源
河南卫视,http://115.230.188.101:9999/rtp/233.50.201.44:5140$浙江电信组播源|1920x1080
河南卫视,http://122.9.151.210:938/rtp/238.255.2.74:5999$贵州电信组播源
河南卫视,http://123.113.237.160:8888/rtp/239.3.1.27:8128$组播源|1920x1080
河南卫视,http://114.243.104.64:8822/rtp/239.3.1.27:8128$组播源|1920x1080
河南卫视,http://43217878.xyz:5566/rtp/239.16.20.21:10210$组播源|1920x1080
吉林卫视,http://124.128.73.58:9901/tsfile/live/0116_1.m3u8$订阅源
吉林卫视,http://219.159.194.172:8181/tsfile/live/0116_1.m3u8$订阅源|1920x1080
吉林卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$订阅源
吉林卫视,http://210.22.75.86:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
吉林卫视,http://223.241.247.214:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
吉林卫视,http://kxrj.site:998/123/mg.php?id=jlws$订阅源
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010075/1.m3u8$订阅源
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031117/1.m3u8$订阅源
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$订阅源
吉林卫视,http://119.163.199.98:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
吉林卫视,http://221.205.129.229:9999/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
吉林卫视,http://221.205.129.74:9999/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
吉林卫视,http://139.196.151.191:2051/rtp/239.45.0.6:5140$上海电信组播源
吉林卫视,http://120.55.49.231:3095/rtp/233.50.201.48:5140$浙江电信组播源
吉林卫视,http://115.230.188.101:9999/rtp/233.50.201.48:5140$浙江电信组播源|1920x1080
吉林卫视,http://115.207.183.14:8881/rtp/233.50.201.48:5140$浙江电信组播源|1920x1080
吉林卫视,http://42.92.117.243:8888/rtp/239.255.29.5:8231$甘肃电信组播源
吉林卫视,http://60.164.128.167:8029/rtp/239.255.29.5:8231$甘肃电信组播源|1920x1080
吉林卫视,http://122.9.151.210:938/rtp/238.255.2.95:5999$贵州电信组播源
吉林卫视,http://114.243.104.64:8822/rtp/239.3.1.240:8172$组播源|1920x1080
吉林卫视,http://123.113.237.160:8888/rtp/239.3.1.240:8172$组播源|1920x1080
江苏卫视,http://[2409:8087:74f0:22::6]:6410/270000001128/9900000524/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000524$订阅源
江苏卫视,http://219.159.194.66:8181/tsfile/live/0127_1.m3u8$订阅源|1920x1080
江苏卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226157/index.m3u8$订阅源
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010225/index.m3u8$订阅源
江苏卫视,http://223.151.49.74:59901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://111.14.181.15:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://116.22.255.89:9999/udp/239.77.1.18:5146$订阅源|1920x1080
江苏卫视,http://111.61.236.247:9081/hls/26/index.m3u8$订阅源
江苏卫视,http://112.234.23.81:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8$订阅源
江苏卫视,http://221.205.129.229:9999/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
江苏卫视,http://221.205.129.74:9999/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
江苏卫视,http://139.196.151.191:2051/rtp/239.45.3.177:5140$上海电信组播源
江苏卫视,http://120.55.49.231:3095/rtp/233.50.201.106:5140$浙江电信组播源
江苏卫视,http://115.230.188.101:9999/rtp/233.50.201.106:5140$浙江电信组播源|1920x1080
江苏卫视,http://115.207.183.14:8881/rtp/233.50.201.106:5140$浙江电信组播源|1920x1080
江苏卫视,http://120.55.49.231:3095/rtp/233.50.201.41:5140$浙江电信组播源
江苏卫视,http://115.230.188.101:9999/rtp/233.50.201.41:5140$浙江电信组播源|1920x1080
江苏卫视,http://122.9.151.210:938/rtp/238.255.2.104:5999$贵州电信组播源
江苏卫视,http://222.188.160.161:4022/rtp/239.49.8.138:6000$组播源|1920x1080
江苏卫视,http://123.113.237.160:8888/rtp/239.3.1.135:8028$组播源|1920x1080
江苏卫视,http://114.243.104.64:8822/rtp/239.3.1.135:8028$组播源|1920x1080
江西卫视,http://115.234.227.164:8808/udp/233.50.200.119:5140$订阅源|1920x1080
江西卫视,http://221.0.78.198:1681/hls/10247/index.m3u8$订阅源
江西卫视,http://[2409:8087:1a01:df::4027]/TVOD/88888888/224/3221225935/main.m3u8$订阅源
江西卫视,http://123.182.60.29:9002/hls/37/index.m3u8$订阅源
江西卫视,http://219.159.194.172:8181/tsfile/live/0138_1.m3u8$订阅源|1920x1080
江西卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8$订阅源
江西卫视,http://39.98.201.151:9090/udp/225.1.1.9:8164$订阅源
江西卫视,http://[2409:8087:1a01:df::4027]:80/TVOD/88888888/224/3221225935/main.m3u8$订阅源
江西卫视,http://36.35.16.98:9901/tsfile/live/0001_3.m3u8?key=txiptv&playlive=0&authid=0$订阅源
江西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010060/index.m3u8$订阅源
江西卫视,http://221.205.129.74:9999/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
江西卫视,http://221.205.129.229:9999/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
江西卫视,http://139.196.151.191:2051/rtp/239.45.1.122:5140$上海电信组播源
江西卫视,http://120.55.49.231:3095/rtp/233.50.201.145:5140$浙江电信组播源
江西卫视,http://115.230.188.101:9999/rtp/233.50.201.145:5140$浙江电信组播源|1920x1080
江西卫视,http://115.207.183.14:8881/rtp/233.50.201.145:5140$浙江电信组播源|1920x1080
江西卫视,http://120.55.49.231:3095/rtp/233.50.201.53:5140$浙江电信组播源
江西卫视,http://115.230.188.101:9999/rtp/233.50.201.53:5140$浙江电信组播源|1920x1080
江西卫视,http://122.9.151.210:938/rtp/238.255.2.94:5999$贵州电信组播源
江西卫视,http://222.188.160.161:4022/rtp/239.49.8.185:6000$组播源|1920x1080
江西卫视,http://123.113.237.160:8888/rtp/239.3.1.123:8164$组播源|1920x1080
江西卫视,http://114.243.104.64:8822/rtp/239.3.1.123:8164$组播源|1920x1080
辽宁卫视,http://123.182.60.29:9002/hls/31/index.m3u8$订阅源
辽宁卫视,http://39.98.201.151:9090/udp/225.1.8.137:8116$订阅源
辽宁卫视,http://222.134.245.16:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000024033/1.m3u8$订阅源
辽宁卫视,http://tvbox6.com/tv/bfgd.php?id=058$订阅源
辽宁卫视,http://222.241.154.37:9901/tsfile/live/23036_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000011671/1.m3u8$订阅源
辽宁卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226254/index.m3u8$订阅源
辽宁卫视,http://60.12.183.46:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
辽宁卫视,http://123.129.70.178:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://221.205.129.229:9999/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
辽宁卫视,http://221.205.129.74:9999/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
辽宁卫视,http://139.196.151.191:2051/rtp/239.45.1.123:5140$上海电信组播源
辽宁卫视,http://120.55.49.231:3095/rtp/233.50.201.141:5140$浙江电信组播源
辽宁卫视,http://115.230.188.101:9999/rtp/233.50.201.141:5140$浙江电信组播源|1920x1080
辽宁卫视,http://115.207.183.14:8881/rtp/233.50.201.141:5140$浙江电信组播源|1920x1080
辽宁卫视,http://120.55.49.231:3095/rtp/233.50.201.60:5140$浙江电信组播源
辽宁卫视,http://115.230.188.101:9999/rtp/233.50.201.60:5140$浙江电信组播源|1920x1080
辽宁卫视,http://122.9.151.210:938/rtp/238.255.2.69:5999$贵州电信组播源
辽宁卫视,http://114.243.104.64:8822/rtp/239.3.1.210:8056$组播源|1920x1080
辽宁卫视,http://123.113.237.160:8888/rtp/239.3.1.210:8056$组播源|1920x1080
内蒙古卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226389/index.m3u8$订阅源
内蒙古卫视,http://61.136.67.238:50085/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://121.24.98.154:8090/hls/43/index.m3u8$订阅源
内蒙古卫视,http://58.57.21.166:9901/tsfile/live/0109_1.m3u8$订阅源
内蒙古卫视,http://58.57.21.166:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://118.122.189.74:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://39.98.201.151:9090/udp/225.1.8.156:8176$订阅源
内蒙古卫视,http://[2409:8087:1a0b:df::4017]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8$订阅源
内蒙古卫视,http://124.128.73.58:9901/tsfile/live/0109_1.m3u8$订阅源
内蒙古卫视,http://222.134.245.16:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://122.9.151.210:938/rtp/238.255.2.53:5999$贵州电信组播源
内蒙古卫视,http://123.113.237.160:8888/rtp/239.3.1.43:8176$组播源|1920x1080
内蒙古卫视,http://139.196.151.191:2051/rtp/239.45.1.238:5140$上海电信组播源
内蒙古卫视,http://123.121.93.25:8686/rtp/239.3.1.43:8176$北京联通组播源|1920x1080
内蒙古卫视,http://36.35.16.98:9901/tsfile/live/0001_16.m3u8?key=txiptv&playlive=0&authid=0$订阅源
内蒙古卫视,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002237/index.m3u8$订阅源
内蒙古卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010109/1.m3u8$订阅源
内蒙古卫视,http://119.163.228.205:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226446/index.m3u8$订阅源
宁夏卫视,http://58.57.21.166:9901/tsfile/live/0112_1.m3u8$订阅源
宁夏卫视,http://61.136.67.238:50085/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000047/index.m3u8$订阅源
宁夏卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8$订阅源
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8$订阅源
宁夏卫视,http://222.169.85.8:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://58.216.229.130:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8$订阅源
宁夏卫视,http://121.24.98.154:8090/hls/49/index.m3u8$订阅源
宁夏卫视,http://122.9.151.210:938/rtp/238.255.2.75:5999$贵州电信组播源
宁夏卫视,http://114.243.104.64:8822/rtp/239.3.1.46:8124$组播源|1920x1080
宁夏卫视,http://123.113.237.160:8888/rtp/239.3.1.46:8124$组播源|1920x1080
宁夏卫视,http://139.196.151.191:2051/rtp/239.45.1.213:5140$上海电信组播源
宁夏卫视,http://120.55.49.231:3095/rtp/233.50.201.57:5140$浙江电信组播源
宁夏卫视,http://115.230.188.101:9999/rtp/233.50.201.57:5140$浙江电信组播源|1920x1080
宁夏卫视,http://115.207.183.14:8881/rtp/233.50.201.57:5140$浙江电信组播源|1920x1080
宁夏卫视,http://123.121.93.25:8686/rtp/239.3.1.46:8124$北京联通组播源|1920x1080
宁夏卫视,http://119.163.228.205:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://202.100.46.58:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
青海卫视,http://121.24.98.154:8090/hls/51/index.m3u8$订阅源
青海卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226545/index.m3u8$订阅源
青海卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226323/2.m3u8$订阅源
青海卫视,http://222.134.245.16:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
青海卫视,http://58.57.21.166:9901/tsfile/live/0140_1.m3u8$订阅源
青海卫视,http://113.57.20.158:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
青海卫视,http://36.35.16.98:9901/tsfile/live/0001_14.m3u8?key=txiptv&playlive=0&authid=0$订阅源
青海卫视,http://221.0.78.198:1681/hls/10252/index.m3u8$订阅源
青海卫视,http://110.53.52.63:8888/newlive/live/hls/38/live.m3u8$订阅源
青海卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000002000013359$订阅源
青海卫视,http://221.205.129.229:9999/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
青海卫视,http://221.205.129.74:9999/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
青海卫视,http://139.196.151.191:2051/rtp/239.45.1.230:5140$上海电信组播源
青海卫视,http://120.55.49.231:3095/rtp/233.50.201.65:5140$浙江电信组播源
青海卫视,http://115.230.188.101:9999/rtp/233.50.201.65:5140$浙江电信组播源|1920x1080
青海卫视,http://115.207.183.14:8881/rtp/233.50.201.65:5140$浙江电信组播源|1920x1080
青海卫视,http://123.121.93.25:8686/rtp/239.3.1.44:8184$北京联通组播源|1920x1080
青海卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000042/index.m3u8$订阅源
青海卫视,http://122.9.151.210:938/rtp/238.255.2.51:5999$贵州电信组播源
青海卫视,http://114.243.104.64:8822/rtp/239.3.1.44:8184$组播源|1920x1080
青海卫视,http://123.113.237.160:8888/rtp/239.3.1.44:8184$组播源|1920x1080
山东卫视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002202/index.m3u8$订阅源
山东卫视,http://[2409:8087:1a01:df::4027]/TVOD/88888888/224/3221225952/main.m3u8$订阅源
山东卫视,http://222.241.154.37:9901/tsfile/live/23040_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
山东卫视,http://119.163.199.98:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://123.129.70.178:9901/tsfile/live/0018_1.m3u8$订阅源
山东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010066/index.m3u8$订阅源
山东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010066/1.m3u8$订阅源
山东卫视,http://221.213.69.82:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
山东卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=3$订阅源|1920x1080
山东卫视,http://58.57.21.166:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://221.205.129.74:9999/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
山东卫视,http://221.205.129.229:9999/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
山东卫视,http://139.196.151.191:2051/rtp/239.45.3.238:5140$上海电信组播源
山东卫视,http://120.55.49.231:3095/rtp/233.50.201.105:5140$浙江电信组播源
山东卫视,http://115.230.188.101:9999/rtp/233.50.201.105:5140$浙江电信组播源|1920x1080
山东卫视,http://115.207.183.14:8881/rtp/233.50.201.105:5140$浙江电信组播源|1920x1080
山东卫视,http://120.55.49.231:3095/rtp/233.50.201.64:5140$浙江电信组播源
山东卫视,http://115.230.188.101:9999/rtp/233.50.201.64:5140$浙江电信组播源|1920x1080
山东卫视,http://122.9.151.210:938/rtp/238.255.2.97:5999$贵州电信组播源
山东卫视,http://123.113.237.160:8888/rtp/239.3.1.209:8052$组播源|1920x1080
山东卫视,http://114.243.104.64:8822/rtp/239.3.1.209:8052$组播源|1920x1080
山东卫视,http://222.188.160.161:4022/rtp/239.49.8.146:6000$组播源|1920x1080
山西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225624/2.m3u8$订阅源
山西卫视,http://222.134.245.16:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://116.117.105.198:8096/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226392/index.m3u8$订阅源
山西卫视,http://124.128.73.58:9901/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://171.8.138.74:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://39.98.201.151:9090/udp/225.1.8.155:8172$订阅源
山西卫视,http://58.57.21.166:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://121.24.98.154:8090/hls/35/index.m3u8$订阅源
山西卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000053/index.m3u8$订阅源
山西卫视,http://221.205.129.229:9999/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
山西卫视,http://221.205.129.74:9999/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
山西卫视,http://139.196.151.191:2051/rtp/239.45.1.229:5140$上海电信组播源
山西卫视,http://120.55.49.231:3095/rtp/233.50.201.51:5140$浙江电信组播源
山西卫视,http://115.230.188.101:9999/rtp/233.50.201.51:5140$浙江电信组播源|1920x1080
山西卫视,http://115.207.183.14:8881/rtp/233.50.201.51:5140$浙江电信组播源|1920x1080
山西卫视,http://123.121.93.25:8686/rtp/239.3.1.42:8172$北京联通组播源|1920x1080
山西卫视,http://220.164.192.48:50085/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
山西卫视,http://122.9.151.210:938/rtp/238.255.2.71:5999$贵州电信组播源
山西卫视,http://123.113.237.160:8888/rtp/239.3.1.42:8172$组播源|1920x1080
山西卫视,http://114.243.104.64:8822/rtp/239.3.1.42:8172$组播源|1920x1080
陕西卫视,http://61.136.67.238:50085/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
陕西卫视,http://202.100.46.58:9901/tsfile/live/1017_1.m3u8$订阅源
陕西卫视,http://202.100.46.58:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
陕西卫视,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8$订阅源
陕西卫视,http://58.51.111.46:1111/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
陕西卫视,http://39.98.201.151:9090/udp/225.1.8.154:8140$订阅源
陕西卫视,http://124.128.73.58:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
陕西卫视,http://219.159.194.66:8181/tsfile/live/0136_1.m3u8$订阅源|1920x1080
陕西卫视,http://222.134.245.16:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
陕西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010113/1.m3u8$订阅源
陕西卫视,http://221.205.129.74:9999/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
陕西卫视,http://221.205.129.229:9999/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
陕西卫视,http://139.196.151.191:2051/rtp/239.45.1.232:5140$上海电信组播源
陕西卫视,http://120.55.49.231:3095/rtp/233.50.201.59:5140$浙江电信组播源
陕西卫视,http://115.230.188.101:9999/rtp/233.50.201.59:5140$浙江电信组播源|1920x1080
陕西卫视,http://115.207.183.14:8881/rtp/233.50.201.59:5140$浙江电信组播源|1920x1080
陕西卫视,http://123.121.93.25:8686/rtp/239.3.1.41:8140$北京联通组播源|1920x1080
陕西卫视,http://122.9.151.210:938/rtp/238.255.2.81:5999$贵州电信组播源
陕西卫视,http://123.113.237.160:8888/rtp/239.3.1.41:8140$组播源|1920x1080
陕西卫视,http://114.243.104.64:8822/rtp/239.3.1.41:8140$组播源|1920x1080
四川卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226338/index.m3u8$订阅源
四川卫视,http://39.98.201.151:9090/udp/225.1.8.142:8288$订阅源
四川卫视,http://124.116.183.146:9901/tsfile/live/0123_1.m3u8?key=txiptv$订阅源
四川卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8$订阅源
四川卫视,http://219.159.194.172:8181/tsfile/live/0123_1.m3u8$订阅源|1920x1080
四川卫视,http://171.213.130.23:8088/udp/239.93.0.169:5140$订阅源|1920x1080
四川卫视,http://219.159.194.66:8181/tsfile/live/0123_1.m3u8$订阅源|1920x1080
四川卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010115/1.m3u8$订阅源
四川卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=bestzb&Contentid=5000000004000006119&livemode=1&stbId=3$订阅源|1920x1080
四川卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225970/index.m3u8$订阅源
四川卫视,http://221.205.129.74:9999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
四川卫视,http://221.205.129.229:9999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
四川卫视,http://139.196.151.191:2051/rtp/239.45.1.83:5140$上海电信组播源
四川卫视,http://120.55.49.231:3095/rtp/233.50.201.139:5140$浙江电信组播源
四川卫视,http://115.230.188.101:9999/rtp/233.50.201.139:5140$浙江电信组播源|1920x1080
四川卫视,http://115.207.183.14:8881/rtp/233.50.201.139:5140$浙江电信组播源|1920x1080
四川卫视,http://120.55.49.231:3095/rtp/233.50.201.61:5140$浙江电信组播源
四川卫视,http://115.230.188.101:9999/rtp/233.50.201.61:5140$浙江电信组播源|1920x1080
四川卫视,http://122.9.151.210:938/rtp/238.255.2.76:5999$贵州电信组播源
四川卫视,http://123.113.237.160:8888/rtp/239.3.1.29:8288$组播源|1920x1080
四川卫视,http://114.243.104.64:8822/rtp/239.3.1.29:8288$组播源|1920x1080
深圳卫视,http://fangke.blueswords.com:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226313/index.m3u8$订阅源
深圳卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265028$订阅源
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010068/1.m3u8$订阅源
深圳卫视,http://[2409:8087:1a01:df::4009]/TVOD/88888888/224/3221225668/main.m3u8$订阅源
深圳卫视,http://182.117.136.124:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265028&livemode=1&stbId=3$订阅源|1920x1080
深圳卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8$订阅源
深圳卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8$订阅源
深圳卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226199/index.m3u8$订阅源
深圳卫视,http://221.205.129.74:9999/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
深圳卫视,http://221.205.129.229:9999/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
深圳卫视,http://139.196.151.191:2051/rtp/239.45.3.231:5140$上海电信组播源
深圳卫视,http://120.55.49.231:3095/rtp/233.50.201.101:5140$浙江电信组播源
深圳卫视,http://115.230.188.101:9999/rtp/233.50.201.101:5140$浙江电信组播源|1920x1080
深圳卫视,http://115.207.183.14:8881/rtp/233.50.201.101:5140$浙江电信组播源|1920x1080
深圳卫视,http://120.55.49.231:3095/rtp/233.50.201.45:5140$浙江电信组播源
深圳卫视,http://115.230.188.101:9999/rtp/233.50.201.45:5140$浙江电信组播源|1920x1080
深圳卫视,http://122.9.151.210:938/rtp/238.255.2.61:5999$贵州电信组播源
深圳卫视,http://114.243.104.64:8822/rtp/239.3.1.134:8020$组播源|1920x1080
深圳卫视,http://222.188.160.161:4022/rtp/239.49.8.145:6000$组播源|1920x1080
